발생일시,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자_당사자종별,피해자_당사자종별,도로형태id,사고id
2019-11-11 16:00:00+09,1,0,0,0,0,강원,속초시,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,1,2767
2019-11-11 16:00:00+09,1,1,1,0,0,대전,서구,차대차,정면충돌,중앙선 침범,승용차,승용차,4,2768
2019-11-11 17:00:00+09,1,0,0,0,0,경북,고령군,차대차,추돌,안전운전 의무 불이행,승용차,농기계,5,2769
2019-11-11 18:00:00+09,1,0,0,0,0,전남,진도군,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,2770
2019-11-11 18:00:00+09,1,0,0,0,0,인천,계양구,차량단독,기타,안전운전 의무 불이행,이륜차,없음,4,2771
2019-11-11 20:00:00+09,1,0,0,0,0,전남,담양군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,2772
2019-11-11 21:00:00+09,1,0,0,0,0,경북,구미시,차대사람,보도통행중,보행자 보호의무 위반,승합차,보행자,3,2773
2019-11-11 22:00:00+09,1,0,0,0,0,충남,예산군,차대차,추돌,안전운전 의무 불이행,화물차,승용차,5,2774
2019-11-12 07:00:00+09,1,0,0,0,0,경기,광주시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,1,2775
2019-11-12 07:00:00+09,1,0,0,0,0,경북,경주시,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,5,2776
2019-11-12 15:00:00+09,1,0,0,0,0,경북,영주시,차대사람,기타,안전운전 의무 불이행,승합차,보행자,5,2777
2019-11-12 17:00:00+09,1,0,0,0,0,충남,부여군,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,2778
2019-11-12 18:00:00+09,1,0,0,0,0,전북,완주군,차대차,정면충돌,중앙선 침범,자전거,승용차,5,2779
2019-11-12 21:00:00+09,1,3,1,0,2,강원,원주시,차대차,정면충돌,신호위반,이륜차,승합차,3,2780
2019-11-13 05:00:00+09,1,1,0,1,0,대전,서구,차대차,기타,신호위반,승용차,승용차,2,2781
2019-11-13 06:00:00+09,1,0,0,0,0,제주,제주시,차대사람,기타,신호위반,승용차,보행자,2,2782
2019-11-13 07:00:00+09,1,0,0,0,0,전남,장흥군,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,1,2783
2019-11-13 18:00:00+09,1,0,0,0,0,충남,천안시,차대차,추돌,안전운전 의무 불이행,승용차,원동기장치자전거,5,2784
2019-11-13 18:00:00+09,1,0,0,0,0,경기,양주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,2785
2019-11-13 20:00:00+09,1,0,0,0,0,경남,거제시,차대사람,횡단중,과속,화물차,보행자,1,2786
2019-11-13 23:00:00+09,1,1,0,0,1,부산,북구,차량단독,전복,안전운전 의무 불이행,이륜차,없음,5,2787
2019-11-14 00:00:00+09,1,0,0,0,0,경기,양평군,차대차,추돌,안전운전 의무 불이행,화물차,화물차,9,2788
2019-11-14 00:00:00+09,1,0,0,0,0,경기,화성시,차대사람,기타,과속,화물차,보행자,4,2789
2019-11-14 02:00:00+09,1,1,0,1,0,경기,안양시,차대차,정면충돌,신호위반,이륜차,승용차,1,2790
2019-11-14 06:00:00+09,1,0,0,0,0,충북,청주시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,2791
2019-11-14 12:00:00+09,1,0,0,0,0,충남,공주시,차대차,측면충돌,안전운전 의무 불이행,사륜오토바이(ATV),특수차,5,2792
2019-11-14 15:00:00+09,1,0,0,0,0,광주,서구,차대사람,기타,중앙선 침범,승용차,보행자,5,2793
2019-11-14 16:00:00+09,1,0,0,0,0,전남,장흥군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,7,2794
2019-11-14 18:00:00+09,1,0,0,0,0,경북,경주시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,3,2795
2019-11-14 21:00:00+09,1,1,1,0,0,충남,서천군,차대사람,차도통행중,안전운전 의무 불이행,승용차,보행자,5,2796
2019-11-14 21:00:00+09,1,0,0,0,0,대구,달성군,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,2797
2019-11-14 23:00:00+09,1,0,0,0,0,경기,고양시,차대사람,횡단중,과속,승용차,보행자,3,2798
2019-11-15 02:00:00+09,1,1,1,0,0,서울,서초구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,6,2799
2019-11-15 06:00:00+09,1,0,0,0,0,강원,홍천군,차대사람,횡단중,신호위반,승용차,보행자,5,2800
2019-11-15 07:00:00+09,1,1,0,0,1,강원,홍천군,차량단독,도로이탈,안전운전 의무 불이행,화물차,없음,5,2801
2019-11-15 07:00:00+09,1,0,0,0,0,경북,경산시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,2,2802
2019-11-15 08:00:00+09,1,0,0,0,0,경기,수원시,차대차,기타,중앙선 침범,승용차,이륜차,5,2803
2019-11-15 08:00:00+09,1,0,0,0,0,경북,안동시,차량단독,기타,안전운전 의무 불이행,승용차,없음,4,2804
2019-11-15 09:00:00+09,1,0,0,0,0,충남,아산시,차대차,기타,안전운전 의무 불이행,승용차,승용차,1,2805
2019-11-15 09:00:00+09,1,0,0,0,0,제주,서귀포시,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,1,2806
2019-11-15 10:00:00+09,1,0,0,0,0,전남,장성군,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2807
2019-11-15 10:00:00+09,1,0,0,0,0,경남,창원시,차대차,추돌,안전운전 의무 불이행,화물차,특수차,2,2808
2019-11-15 18:00:00+09,1,0,0,0,0,경기,고양시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2809
2019-11-15 19:00:00+09,2,4,1,3,0,전북,김제시,차대차,기타,안전운전 의무 불이행,화물차,화물차,5,2810
2019-11-15 20:00:00+09,1,1,0,1,0,경기,이천시,차대차,기타,중앙선 침범,이륜차,승용차,5,2811
2019-11-15 22:00:00+09,1,0,0,0,0,서울,송파구,차대차,기타,안전운전 의무 불이행,승용차,승용차,5,2812
2019-11-15 22:00:00+09,1,0,0,0,0,강원,원주시,차대사람,보도통행중,안전운전 의무 불이행,화물차,보행자,3,2813
2019-11-16 04:00:00+09,1,0,0,0,0,서울,송파구,차대차,기타,신호위반,이륜차,승용차,1,2814
2019-11-16 04:00:00+09,1,0,0,0,0,전북,김제시,차대사람,차도통행중,과속,승용차,보행자,5,2815
2019-11-16 11:00:00+09,1,3,2,1,0,부산,해운대구,차대사람,보도통행중,신호위반,승용차,보행자,2,2816
2019-11-16 14:00:00+09,1,1,1,0,0,충북,충주시,차대차,기타,안전운전 의무 불이행,자전거,승용차,1,2817
2019-11-16 16:00:00+09,1,1,0,1,0,전북,장수군,차대차,정면충돌,중앙선 침범,이륜차,화물차,5,2818
2019-11-16 18:00:00+09,1,0,0,0,0,서울,강북구,차대차,기타,신호위반,이륜차,승합차,5,2819
2019-11-16 18:00:00+09,1,1,1,0,0,충남,금산군,차대차,기타,신호위반,승용차,승용차,1,2820
2019-11-17 01:00:00+09,1,0,0,0,0,경기,이천시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,2,2821
2019-11-17 03:00:00+09,2,3,1,2,0,경기,안양시,차대차,측면충돌,안전운전 의무 불이행,이륜차,승용차,2,2822
2019-11-17 06:00:00+09,1,0,0,0,0,경기,수원시,차대차,측면충돌,안전운전 의무 불이행,승용차,승용차,5,2823
2019-11-17 09:00:00+09,1,0,0,0,0,강원,평창군,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,5,2824
2019-11-17 11:00:00+09,1,13,4,9,0,대구,수성구,차대차,정면충돌,안전운전 의무 불이행,승용차,승용차,5,2825
2019-11-17 15:00:00+09,1,2,1,1,0,경북,영천시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,2826
2019-11-17 18:00:00+09,1,0,0,0,0,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,2827
2019-11-17 21:00:00+09,1,0,0,0,0,경북,영주시,차대사람,횡단중,보행자 보호의무 위반,화물차,보행자,1,2828
2019-11-17 23:00:00+09,1,0,0,0,0,충남,부여군,차량단독,도로이탈,안전운전 의무 불이행,승용차,없음,5,2829
2019-11-18 05:00:00+09,1,0,0,0,0,전남,순천시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,2830
2019-11-18 06:00:00+09,1,1,0,1,0,충남,당진시,차대차,추돌,안전운전 의무 불이행,화물차,건설기계,5,2831
2019-11-18 06:00:00+09,1,0,0,0,0,충남,천안시,차량단독,도로이탈,안전운전 의무 불이행,화물차,없음,5,2832
2019-11-18 08:00:00+09,1,0,0,0,0,경남,김해시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2833
2019-11-18 08:00:00+09,1,0,0,0,0,대구,달성군,차대사람,횡단중,과속,승용차,보행자,1,2834
2019-11-18 17:00:00+09,1,0,0,0,0,경북,포항시,차대사람,횡단중,보행자 보호의무 위반,승합차,보행자,5,2835
2019-11-18 17:00:00+09,1,2,1,1,0,경남,김해시,차대차,추돌,안전운전 의무 불이행,이륜차,승용차,5,2836
2019-11-18 18:00:00+09,1,0,0,0,0,충북,청주시,차대사람,횡단중,안전운전 의무 불이행,이륜차,보행자,1,2837
2019-11-18 19:00:00+09,1,0,0,0,0,광주,서구,차대사람,기타,과속,승합차,보행자,6,2838
2019-11-18 20:00:00+09,1,0,0,0,0,경북,칠곡군,차대차,측면충돌,안전운전 의무 불이행,승용차,자전거,5,2839
2019-11-19 06:00:00+09,1,0,0,0,0,전남,영암군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,2840
2019-11-19 08:00:00+09,1,1,1,0,0,경남,고성군,차대차,정면충돌,중앙선 침범,승합차,승합차,5,2841
2019-11-19 12:00:00+09,1,7,4,3,0,경남,창원시,차대차,추돌,안전운전 의무 불이행,특수차,화물차,5,2842
2019-11-19 18:00:00+09,1,0,0,0,0,전북,순창군,차량단독,도로이탈,안전운전 의무 불이행,원동기장치자전거,없음,5,2843
2019-11-19 20:00:00+09,1,0,0,0,0,경기,수원시,차대사람,횡단중,안전운전 의무 불이행,이륜차,보행자,4,2844
2019-11-19 22:00:00+09,2,1,1,0,0,대전,대덕구,차대사람,기타,중앙선 침범,화물차,보행자,4,2845
2019-11-20 00:00:00+09,1,0,0,0,0,대구,남구,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,1,2846
2019-11-20 03:00:00+09,1,0,0,0,0,전남,광양시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2847
2019-11-20 09:00:00+09,1,0,0,0,0,전남,담양군,차대차,기타,안전운전 의무 불이행,승용차,화물차,5,2848
2019-11-20 09:00:00+09,1,0,0,0,0,경남,거창군,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,2849
2019-11-20 11:00:00+09,1,0,0,0,0,부산,영도구,차대사람,기타,안전운전 의무 불이행,건설기계,보행자,4,2850
2019-11-20 14:00:00+09,1,0,0,0,0,경남,김해시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,2,2851
2019-11-20 17:00:00+09,1,0,0,0,0,경남,밀양시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2852
2019-11-21 00:00:00+09,1,1,0,1,0,서울,강남구,차대차,정면충돌,신호위반,이륜차,승용차,2,2853
2019-11-21 06:00:00+09,2,1,0,1,0,경기,광주시,차대차,측면충돌,안전운전 의무 불이행,승용차,화물차,5,2854
2019-11-21 06:00:00+09,1,0,0,0,0,충북,괴산군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,2855
2019-11-21 07:00:00+09,1,0,0,0,0,서울,영등포구,차대사람,기타,신호위반,승용차,보행자,5,2856
2019-11-21 17:00:00+09,1,0,0,0,0,경기,의정부시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,2,2857
2019-11-21 18:00:00+09,1,0,0,0,0,경남,진주시,차대차,정면충돌,중앙선 침범,화물차,이륜차,5,2858
2019-11-21 19:00:00+09,1,0,0,0,0,충북,음성군,차대사람,횡단중,과속,승용차,보행자,1,2859
2019-11-21 22:00:00+09,1,0,0,0,0,충남,아산시,차대차,기타,중앙선 침범,화물차,승용차,5,2860
2019-11-22 06:00:00+09,1,0,0,0,0,광주,북구,차대사람,횡단중,과속,승용차,보행자,1,2861
2019-11-22 07:00:00+09,1,1,0,1,0,전북,정읍시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,2,2862
2019-11-22 09:00:00+09,1,0,0,0,0,부산,해운대구,차량단독,전도,안전운전 의무 불이행,이륜차,없음,5,2863
2019-11-22 11:00:00+09,1,0,0,0,0,경기,성남시,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,1,2864
2019-11-22 13:00:00+09,1,0,0,0,0,강원,횡성군,차대차,기타,중앙선 침범,건설기계,자전거,5,2865
2019-11-22 13:00:00+09,1,0,0,0,0,전북,부안군,차대차,측면충돌,안전운전 의무 불이행,화물차,승합차,1,2866
2019-11-22 16:00:00+09,1,0,0,0,0,충남,예산군,차대사람,기타,중앙선 침범,승용차,보행자,5,2867
2019-11-22 16:00:00+09,1,0,0,0,0,경기,고양시,차대사람,기타,안전운전 의무 불이행,건설기계,보행자,5,2868
2019-11-22 17:00:00+09,1,0,0,0,0,경기,성남시,차대차,측면충돌,안전운전 의무 불이행,건설기계,자전거,5,2869
2019-11-22 19:00:00+09,1,0,0,0,0,강원,평창군,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,5,2870
2019-11-23 09:00:00+09,1,0,0,0,0,경기,양평군,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,5,2871
2019-11-23 10:00:00+09,1,0,0,0,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,2872
2019-11-23 14:00:00+09,1,2,1,1,0,전북,완주군,차대차,정면충돌,중앙선 침범,승용차,화물차,5,2873
2019-11-23 17:00:00+09,1,0,0,0,0,대전,서구,차대차,측면충돌,신호위반,승용차,이륜차,5,2874
2019-11-24 01:00:00+09,1,2,2,0,0,제주,제주시,차대차,정면충돌,중앙선 침범,승용차,승용차,5,2875
2019-11-24 05:00:00+09,1,0,0,0,0,경기,화성시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2876
2019-11-24 06:00:00+09,1,1,1,0,0,대전,동구,차대차,측면충돌,신호위반,승용차,승합차,1,2877
2019-11-24 12:00:00+09,1,1,1,0,0,충북,괴산군,차대차,정면충돌,중앙선 침범,승용차,승용차,5,2878
2019-11-24 16:00:00+09,4,0,0,0,0,충북,충주시,차량단독,도로이탈,안전운전 의무 불이행,승용차,없음,7,2879
2019-11-24 18:00:00+09,1,1,1,0,0,충남,태안군,차량단독,공작물충돌,안전운전 의무 불이행,승합차,없음,2,2880
2019-11-24 18:00:00+09,1,0,0,0,0,경북,포항시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,2881
2019-11-24 19:00:00+09,1,0,0,0,0,충남,당진시,차대차,기타,안전운전 의무 불이행,화물차,승용차,5,2882
2019-11-25 01:00:00+09,1,0,0,0,0,서울,송파구,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,7,2883
2019-11-25 04:00:00+09,1,0,0,0,0,부산,중구,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,2,2884
2019-11-25 06:00:00+09,1,0,0,0,0,광주,광산구,차대사람,횡단중,신호위반,승합차,보행자,3,2885
2019-11-25 07:00:00+09,1,1,0,1,0,경기,용인시,차대차,추돌,안전운전 의무 불이행,승용차,건설기계,5,2886
2019-11-25 08:00:00+09,1,2,1,1,0,강원,춘천시,차대차,측면충돌,안전운전 의무 불이행,승용차,화물차,1,2887
2019-11-25 10:00:00+09,2,1,1,0,0,부산,기장군,차대사람,보도통행중,과속,화물차,보행자,5,2888
2019-11-25 10:00:00+09,1,2,1,1,0,경북,군위군,차대차,정면충돌,중앙선 침범,화물차,화물차,5,2889
2019-11-25 11:00:00+09,1,0,0,0,0,대구,달성군,차량단독,전도,안전운전 의무 불이행,화물차,없음,5,2890
2019-11-25 17:00:00+09,1,3,1,2,0,경기,김포시,차대차,기타,중앙선 침범,승용차,승용차,4,2891
